"Pr" "Mp" "Q_2" "Q_9"
1.577 5420.291 5133.33 5747.899
1.58 5424.372 5137.273 5752.176
1.582 5428.452 5141.267 5756.493
1.585 5432.531 5145.205 5760.695
1.587 5436.611 5149.228 5764.909
1.59 5440.689 5153.208 5769.201
1.592 5444.768 5157.158 5773.464
1.595 5448.846 5161.112 5777.792
1.597 5452.923 5165.035 5782.025
1.6 5457 5168.958 5786.248
1.603 5461.077 5172.95 5790.48
1.605 5465.154 5176.906 5794.757
1.608 5469.231 5180.896 5799.039
1.61 5473.307 5184.936 5803.29
1.613 5477.383 5188.865 5807.599
1.616 5481.46 5192.865 5811.784
1.618 5485.536 5196.886 5816.06
1.621 5489.611 5200.865 5820.346
1.623 5493.687 5204.88 5824.616
1.626 5497.763 5208.877 5828.84
1.629 5501.839 5212.882 5833.055
1.631 5505.915 5216.786 5837.29
1.634 5509.991 5220.723 5841.59
1.637 5514.067 5224.755 5845.901
1.639 5518.144 5228.75 5850.157
1.642 5522.22 5232.626 5854.384
1.645 5526.297 5236.552 5858.631
1.647 5530.373 5240.537 5862.862
1.65 5534.451 5244.539 5867.153
1.653 5538.528 5248.459 5871.436
1.656 5542.606 5252.381 5875.716
1.658 5546.684 5256.354 5879.985
1.661 5550.762 5260.323 5884.231
1.664 5554.841 5264.309 5888.559
1.667 5558.92 5268.281 5892.837
1.669 5562.999 5272.235 5897.1
1.672 5567.079 5276.152 5901.322
1.675 5571.16 5280.13 5905.579
1.678 5575.241 5284.134 5909.81
1.681 5579.323 5288.091 5914.089
1.684 5583.405 5292.045 5918.405
1.686 5587.488 5296.1 5922.689
1.689 5591.571 5300.077 5926.927
1.692 5595.655 5304.025 5931.182
1.695 5599.74 5307.97 5935.427
1.698 5603.826 5311.929 5939.693
1.701 5607.912 5315.894 5943.936
1.704 5611.999 5319.893 5948.183
1.706 5616.087 5323.813 5952.465
1.709 5620.176 5327.808 5956.731
1.712 5624.265 5331.745 5960.984
1.715 5628.356 5335.73 5965.255
1.718 5632.447 5339.679 5969.573
1.721 5636.54 5343.605 5973.836
1.724 5640.633 5347.585 5978.148
1.727 5644.727 5351.573 5982.413
1.73 5648.822 5355.579 5986.77
1.733 5652.919 5359.494 5991.024
1.736 5657.016 5363.404 5995.259
1.739 5661.115 5367.34 5999.611
1.742 5665.214 5371.296 6003.864
1.745 5669.315 5375.294 6008.069
1.748 5673.417 5379.268 6012.38
1.751 5677.521 5383.249 6016.647
1.754 5681.625 5387.311 6020.983
1.757 5685.731 5391.308 6025.256
1.761 5689.838 5395.245 6029.556
1.764 5693.946 5399.169 6033.83
1.767 5698.056 5403.095 6038.114
1.77 5702.167 5407.101 6042.397
1.773 5706.279 5411.049 6046.718
1.776 5710.393 5415.034 6050.969
1.779 5714.509 5419.033 6055.25
1.783 5718.626 5422.95 6059.58
1.786 5722.744 5426.861 6063.936
1.789 5726.864 5430.818 6068.255
1.792 5730.985 5434.778 6072.527
1.795 5735.109 5438.656 6076.913
1.799 5739.233 5442.577 6081.108
1.802 5743.36 5446.555 6085.457
1.805 5747.488 5450.49 6089.775
1.808 5751.617 5454.438 6093.96
1.812 5755.749 5458.442 6098.225
1.815 5759.882 5462.448 6102.518
1.818 5764.017 5466.423 6106.861
1.821 5768.154 5470.41 6111.301
